Date Of Death Year,Date Of Death Month,Region,AgeGroup,RaceEthnicity,"COVID-19 (U071, Multiple Cause of Death)",Sex,Place Of Death,AnalysisDate,Note,flag_cov19mcod
2020,Cumulative May through August,West,75-84 years,All Race/Ethnicity Groups,5178,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,Cumulative May through August,West,85+ years,All Race/Ethnicity Groups,5567,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,Cumulative May through August,West,Under 1 year,All Race/Ethnicity Groups,,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
2020,Cumulative May through August,West,Unknown Age,All Race/Ethnicity Groups,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,Midwest,Under 65 years,Hispanic,458,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,Midwest,Under 65 years,Non-Hispanic American Indian or Alaska Native,20,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,Midwest,Under 65 years,Non-Hispanic Asian,45,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,Midwest,Under 65 years,Non-Hispanic Black,421,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,Midwest,Under 65 years,Non-Hispanic White,513,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,Midwest,Under 65 years,Other,17,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,Northeast,Under 65 years,Hispanic,965,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,Northeast,Under 65 years,Non-Hispanic American Indian or Alaska Native,,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
2020,05,Northeast,Under 65 years,Non-Hispanic Asian,170,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,Northeast,Under 65 years,Non-Hispanic Black,670,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,Northeast,Under 65 years,Non-Hispanic White,887,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,Northeast,Under 65 years,Other,71,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,South,Under 65 years,Hispanic,516,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,South,Under 65 years,Non-Hispanic American Indian or Alaska Native,26,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,South,Under 65 years,Non-Hispanic Asian,41,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,South,Under 65 years,Non-Hispanic Black,781,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,South,Under 65 years,Non-Hispanic White,402,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,South,Under 65 years,Other,,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
2020,05,United States,Under 65 years,Hispanic,2409,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,United States,Under 65 years,Non-Hispanic American Indian or Alaska Native,184,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,United States,Under 65 years,Non-Hispanic Asian,316,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,United States,Under 65 years,Non-Hispanic Black,1933,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,United States,Under 65 years,Non-Hispanic White,1963,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,United States,Under 65 years,Other,117,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,West,Under 65 years,Hispanic,470,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,West,Under 65 years,Non-Hispanic American Indian or Alaska Native,135,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,West,Under 65 years,Non-Hispanic Asian,60,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,West,Under 65 years,Non-Hispanic Black,61,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,West,Under 65 years,Non-Hispanic White,161,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,05,West,Under 65 years,Other,20,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,Midwest,Under 65 years,Hispanic,246,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,Midwest,Under 65 years,Non-Hispanic American Indian or Alaska Native,15,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,Midwest,Under 65 years,Non-Hispanic Asian,33,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,Midwest,Under 65 years,Non-Hispanic Black,178,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,Midwest,Under 65 years,Non-Hispanic White,213,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,Midwest,Under 65 years,Other,,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9)
2020,06,Northeast,Under 65 years,Hispanic,225,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,Northeast,Under 65 years,Non-Hispanic American Indian or Alaska Native,0,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,Northeast,Under 65 years,Non-Hispanic Asian,46,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,Northeast,Under 65 years,Non-Hispanic Black,179,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,Northeast,Under 65 years,Non-Hispanic White,219,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,Northeast,Under 65 years,Other,10,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,South,Under 65 years,Hispanic,696,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,South,Under 65 years,Non-Hispanic American Indian or Alaska Native,33,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,South,Under 65 years,Non-Hispanic Asian,22,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,South,Under 65 years,Non-Hispanic Black,595,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,South,Under 65 years,Non-Hispanic White,358,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,South,Under 65 years,Other,40,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,Under 65 years,Hispanic,1793,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,Under 65 years,Non-Hispanic American Indian or Alaska Native,193,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,Under 65 years,Non-Hispanic Asian,135,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,Under 65 years,Non-Hispanic Black,999,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,Under 65 years,Non-Hispanic White,918,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,United States,Under 65 years,Other,69,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,West,Under 65 years,Hispanic,626,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,West,Under 65 years,Non-Hispanic American Indian or Alaska Native,145,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,West,Under 65 years,Non-Hispanic Asian,34,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,West,Under 65 years,Non-Hispanic Black,47,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,West,Under 65 years,Non-Hispanic White,128,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,06,West,Under 65 years,Other,15,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,07,Midwest,Under 65 years,Hispanic,125,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,07,Midwest,Under 65 years,Non-Hispanic American Indian or Alaska Native,13,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,07,Midwest,Under 65 years,Non-Hispanic Asian,21,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
2020,07,Midwest,Under 65 years,Non-Hispanic Black,139,All Sexes,All Places of Death,2020-10-12,"Data are provisional, and values in the most recent months are incomplete.",
